plant_name_id,ipni_id,taxon,genus,species,family,prediction,predicted_threat,prediction_binomial,accuracy_binomial,category,observed_threat,threat_binomial,confidence,mean_alt,total_flor_regions,mean_eoo,mean_aoo,pa_binomial,protected,II,IV,VI,trop_subtrop_moist_broad,trop_subtrop_grass_sav_shrub,desert_xeric,flooded_grass,montane_grass,hfp_delta_class1,hfp_delta_class2,hfp_delta_class3,hfp_delta_class4,hfp_delta_class5,hfp_2009_class1,hfp_2009_class2,hfp_2009_class3,hfp_2009_class4,hfp_2009_class5,hfp_2009_class6,hfp_2009_class7,hfp_2009_class8,hfp_2009_class9,hfp_2009_class10,hfp_quant_1to3,hfp_quant_1to4,sqrt_eoo,sqrt_aoo,sqrt_desert,new_pred,threatened,.lower,.upper
1117226-az,185323-1,Bidens zavattarii,Bidens,zavattarii,Asteraceae,correct,T,0,1,VU,T,1,confident,2000,1,19415,56,1,present,present,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,139.3377192,7.483314774,0.148999813,threatened,0.655738234,0.597922816,0.718609173
1001713-az,77146120-1,Blepharis gypsophila,Blepharis,gypsophila,Acanthaceae,correct,T,0,1,VU,T,1,confident,300,1,4,4,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2,2,0,threatened,0.748127198,0.677987069,0.817762594
680572-az,905757-1,Boswellia ogadensis,Boswellia,ogadensis,Burseraceae,correct,T,0,1,CR,T,1,confident,350,1,583,20,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,24.14539294,4.472135955,0,threatened,0.660599206,0.5707737,0.73592273
680575-az,127061-1,Boswellia pirottae,Boswellia,pirottae,Burseraceae,correct,T,0,1,VU,T,1,low_confidence,1500,6,155668,80,0,absent,absent,absent,absent,0.317785598,0.261520676,0,0,0.420693726,0.039174972,0.096230445,0.291396086,0.347179179,0.226019317,0,2.93E-09,0.033168793,0.066947815,0.080164785,0.179272345,0.168721562,0.292564253,0.148179265,0.030981179,0.033168796,0.100116611,394.5478425,8.94427191,0,threatened,0.494136511,0.403083576,0.578796682
683364-az,46661-1,Brillantaisia grottanellii,Brillantaisia,grottanellii,Acanthaceae,over,T,2,0,LC,NT,0,confident,1750,7,181854,104,1,present,present,absent,present,0.275006027,0.453656408,0.010260235,0.001614875,0.259462456,0.034712684,0.098700306,0.441200345,0.294221588,0.131165077,0.001905373,0.00923667,0.065245975,0.117103763,0.134924543,0.212566787,0.17127973,0.2085709,0.068326975,0.010839284,0.076388018,0.193491781,426.4434312,10.19803903,0.101292816,over,0.64535857,0.582287812,0.704359954
31581-wcs,20006352-1,Callitriche favargera,Callitriche,favargera,Plantaginaceae,correct,T,0,1,VU,T,1,confident,4025,2,7076,20,1,present,present,absent,absent,0.132257919,0.61431789,0,0,0.253424191,0.009057626,0.032870754,0.643961036,0.247724119,0.066386464,0,0,0.114406572,0.197723742,0.216520221,0.180237021,0.137165847,0.097230619,0.049690359,0.007025619,0.114406572,0.312130314,84.11896338,4.472135955,0,threatened,0.692481656,0.6191059,0.765688795
31594-wcs,935202-1,Callitriche hedbergiorum,Callitriche,hedbergiorum,Plantaginaceae,correct,T,0,1,VU,T,1,confident,3800,1,4,4,1,present,absent,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,2,2,0,threatened,0.692481656,0.6191059,0.765688795
502433-wcs,77102790-1,Caralluma wilhelmii,Caralluma,wilhelmii,Apocynaceae,correct,T,0,1,CR,T,1,confident,523.5,1,8,8,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2.828427125,2.828427125,0,threatened,0.721238881,0.650122986,0.791702663
1041004-az,188801-1,Carduus macracanthus,Carduus,macracanthus,Asteraceae,over,T,2,0,LC,NT,0,confident,3975,4,12629,56,1,present,present,absent,absent,0.188278382,0.49648211,0.001090952,0,0.314148556,0.022035782,0.052201655,0.511751195,0.287654237,0.126357132,0,0,0.07511224,0.12696128,0.157250366,0.203971268,0.182871155,0.192691456,0.054257901,0.006884334,0.07511224,0.202073519,112.3788236,7.483314774,0.033029567,over,0.661791544,0.571570075,0.754126692
494935-wcs,77177122-1,Cenchrus nanus,Cenchrus,nanus,Poaceae,correct,NT,0,1,NT,NT,0,low_confidence,3400,4,127323,72,1,present,present,absent,absent,0.200221583,0.475320226,0,0,0.324458191,0.018886478,0.044734586,0.457032631,0.300405112,0.178941193,0,3.82E-09,0.083586332,0.139348674,0.153876894,0.181462294,0.143597245,0.200437241,0.085782624,0.011908691,0.083586336,0.22293501,356.8234858,8.485281374,0,not_threatened,0.397774402,0.333182526,0.477751719
462632-wcs,77106054-1,Cenchrus thulinii,Cenchrus,thulinii,Poaceae,correct,T,0,1,CR,T,1,confident,2200,1,4,4,1,present,present,absent,absent,0.26288942,0.06474777,0,0,0.67236281,0.022254869,0.097844176,0.305229004,0.305217233,0.269454718,0,0,0,1.35E-05,0.039688562,0.137623714,0.181188858,0.347942632,0.252382961,0.041159795,0,1.35E-05,2,2,0,threatened,0.661441516,0.591895243,0.738977336
494946-wcs,77176894-1,Cenchrus uliginosus,Cenchrus,uliginosus,Poaceae,under,NT,1,0,EN,T,1,low_confidence,2500,2,54,8,0,absent,absent,absent,absent,0.25287025,0.238465084,0,0,0.508664666,0.037756945,0.080709928,0.243986788,0.324513699,0.31303264,0,0,0.017047324,0.02331618,0.041377204,0.148351663,0.148359413,0.350627205,0.212584184,0.058336828,0.017047324,0.040363503,7.348469228,2.828427125,0,under,0.397774402,0.333182526,0.477751719
502682-wcs,95564-1,Ceropegia ellenbeckii,Ceropegia,ellenbeckii,Apocynaceae,correct,T,0,1,CR,T,1,confident,2450,1,8,8,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2.828427125,2.828427125,0,threatened,0.539801415,0.468031109,0.61896799
502728-wcs,77102792-1,Ceropegia gypsophila,Ceropegia,gypsophila,Apocynaceae,correct,T,0,1,CR,T,1,confident,550,1,4,4,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2,2,0,threatened,0.721238881,0.650122986,0.791702663
502757-wcs,95622-1,Ceropegia inflata,Ceropegia,inflata,Apocynaceae,correct,T,0,1,EN,T,1,confident,1275,2,8,8,0,absent,absent,absent,absent,0.358653332,0.249121727,0.00286197,0,0.389362971,0.011778946,0.060515123,0.305008069,0.392042722,0.23065514,0,1.10E-08,0.042438103,0.070751324,0.090683503,0.154924631,0.206846216,0.290074233,0.125764403,0.018517575,0.042438114,0.113189438,2.828427125,2.828427125,0.053497382,threatened,0.611448728,0.541178401,0.692833191
502769-wcs,77102791-1,Ceropegia kaariyei,Ceropegia,kaariyei,Apocynaceae,correct,T,0,1,CR,T,1,confident,570,1,4,4,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2,2,0,threatened,0.721238881,0.650122986,0.791702663
502808-wcs,95650-1,Ceropegia loranthiflora,Ceropegia,loranthiflora,Apocynaceae,correct,T,0,1,VU,T,1,low_confidence,2000,3,13101,12,0,absent,absent,absent,absent,0.294398737,0.308186829,0.001633665,0,0.395780769,0.027590579,0.064941242,0.295337899,0.361905545,0.250224736,0,6.25E-09,0.039233013,0.060749644,0.084986654,0.191792376,0.196540383,0.308166569,0.104338509,0.014192845,0.039233019,0.099982663,114.4595999,3.464101615,0.040418617,threatened,0.44062373,0.3715173,0.521305477
539059-wcs,77210070-1,Ceropegia marronina,Ceropegia,marronina,Apocynaceae,over,T,2,0,LC,NT,0,confident,1300,1,4,4,0,absent,absent,absent,absent,0.367903253,0.250140454,0.007551513,0,0.37440478,0.020405301,0.091290846,0.445863905,0.377000656,0.065439292,0,0,0,0.006024317,0.082226087,0.224372893,0.362922774,0.291823914,0.029396067,0.003233948,0,0.006024317,2,2,0.08689944,over,0.748351845,0.680387458,0.811788929
502851-wcs,20011470-1,Ceropegia microgaster,Ceropegia,microgaster,Apocynaceae,correct,T,0,1,VU,T,1,confident,1950,3,7136,12,0,absent,absent,absent,absent,0.315645055,0.354582714,0,0,0.329772231,0.026678016,0.068624473,0.272204398,0.38629229,0.246200824,0,5.27E-09,0.042168189,0.073174317,0.095077745,0.201237808,0.174361386,0.293292877,0.108096244,0.012591429,0.042168194,0.115342512,84.47484833,3.464101615,0,threatened,0.701984122,0.644409855,0.773699213
539060-wcs,77210071-1,Ceropegia pseudorhynchantha,Ceropegia,pseudorhynchantha,Apocynaceae,over,T,2,0,NT,NT,0,confident,1450,4,28675,16,1,present,absent,absent,present,0.136225662,0.730925849,0.005389819,0,0.12745867,0.010921398,0.033021245,0.69070829,0.224961213,0.040387854,0.000125606,0.001065593,0.054961296,0.218783731,0.233663301,0.202872748,0.160151088,0.090305794,0.030416287,0.007654557,0.056152494,0.274936225,169.3369422,4,0.073415387,over,0.748351845,0.680387458,0.811788929
502948-wcs,20011469-1,Ceropegia recurvata,Ceropegia,recurvata,Apocynaceae,correct,T,0,1,VU,T,1,confident,1790,2,16360,14,0,absent,absent,absent,absent,0.347743915,0.444769897,0.019595605,0,0.187890583,0.027682312,0.112236137,0.349532091,0.405398104,0.105151356,0.000400164,0.000589417,0.043938015,0.062961181,0.113092438,0.243877849,0.220835007,0.247425166,0.063895269,0.002985493,0.044927596,0.107888777,127.9062156,3.741657387,0.139984301,threatened,0.701984122,0.644409855,0.773699213
503001-wcs,95783-1,Ceropegia sobolifera,Ceropegia,sobolifera,Apocynaceae,correct,T,0,1,EN,T,1,low_confidence,3100,3,4,4,1,present,present,absent,present,0.327063118,0.364752396,0,0,0.308184486,0.04384723,0.103492616,0.337250235,0.340755239,0.174654681,0,0,0.041510041,0.089714276,0.108185183,0.226693097,0.186324347,0.264413212,0.076318196,0.006841648,0.041510041,0.131224316,2,2,0,threatened,0.44062373,0.3715173,0.521305477
1090573-az,192784-1,Chiliocephalum schimperi,Chiliocephalum,schimperi,Asteraceae,over,T,2,0,NT,NT,0,low_confidence,3000,6,89566,46,1,present,present,absent,present,0.234474953,0.380118077,0.000709226,0,0.384697745,0.020703825,0.058011494,0.407038978,0.312851348,0.201394355,0,2.71E-09,0.059350721,0.099580887,0.118377468,0.16177446,0.158706743,0.241894521,0.130822422,0.029492776,0.059350724,0.158931611,299.2757925,6.782329983,0.026631291,over,0.487359452,0.418998003,0.548087475
1090574-az,960838-1,Chiliocephalum tegetum,Chiliocephalum,tegetum,Asteraceae,correct,T,0,1,EN,T,1,confident,3000,1,50580,16,1,present,present,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,224.8999778,4,0,threatened,0.741365544,0.684678701,0.792313375
718386-az,60109-1,Chionothrix latifolia,Chionothrix,latifolia,Amaranthaceae,over,T,2,0,LC,NT,0,low_confidence,1225,6,309514,156,1,present,present,present,present,0.124840944,0.668868076,0.0976985,0,0.108592481,0.010766693,0.035735824,0.719562336,0.200286048,0.033649099,0.000166331,0.000970466,0.058605303,0.188981206,0.259005787,0.216464651,0.153891254,0.089703002,0.026230942,0.005981058,0.0597421,0.248723305,556.3398242,12.489996,0.312567592,over,0.467934895,0.371496549,0.557944708
343840-wcs,77071909-1,Chlorophytum herrmannii,Chlorophytum,herrmannii,Asparagaceae,correct,T,0,1,CR,T,1,confident,1450,2,8,8,0,absent,absent,absent,absent,0.34264295,0.246577783,0,0,0.410779267,0.024410732,0.090055245,0.254961516,0.381174354,0.249398153,0,0,0.012631286,0.032216325,0.057132019,0.143731512,0.165088939,0.31507456,0.216518043,0.057607315,0.012631286,0.044847611,2.828427125,2.828427125,0,threatened,0.647734379,0.581597036,0.721830603
524237-wcs,77160879-1,Chlorophytum mamillatum,Chlorophytum,mamillatum,Asparagaceae,correct,T,0,1,EN,T,1,confident,1550,2,10939,32,1,present,present,absent,present,0.11391052,0.797730815,0,0,0.088358665,0.004417969,0.013394002,0.729312286,0.2251178,0.027757943,0,0,0.053330617,0.251397733,0.255919927,0.204839022,0.151307996,0.065606253,0.0152231,0.002375351,0.053330617,0.30472835,104.5896744,5.656854249,0,threatened,0.695936447,0.628467291,0.760909734
346414-wcs,77079555-1,Chlorophytum pseudocaule,Chlorophytum,pseudocaule,Asparagaceae,correct,T,0,1,CR,T,1,confident,1495,1,8,8,0,absent,absent,absent,absent,0.396465967,0.413677698,0,0,0.189856334,0.021023165,0.090017703,0.308359135,0.441945704,0.138654292,0,0,0.026792336,0.067941471,0.11323542,0.237135682,0.220627283,0.255557647,0.075126516,0.003583645,0.026792336,0.094733807,2.828427125,2.828427125,0,threatened,0.648548199,0.583356748,0.727283339
302502-wcs,972948-1,Chlorophytum pterocarpum,Chlorophytum,pterocarpum,Asparagaceae,correct,T,0,1,CR,T,1,confident,1450,1,4,4,1,present,absent,absent,present,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,2,2,0,threatened,0.645191351,0.577640415,0.713700497
343841-wcs,77071910-1,Chlorophytum serpens,Chlorophytum,serpens,Asparagaceae,correct,T,0,1,EN,T,1,confident,1280,1,8,8,0,absent,absent,absent,absent,0.353008219,0.248500011,0,0,0.39849177,0.006495277,0.0416649,0.218733445,0.401256033,0.331850346,0,1.76E-08,0.068359502,0.110286895,0.095849334,0.112505296,0.111513896,0.289005519,0.184626651,0.027852888,0.06835952,0.178646415,2.828427125,2.828427125,0,threatened,0.647734379,0.581597036,0.721830603
489794-wcs,77144236-1,Chrysojasminum stans,Chrysojasminum,stans,Oleaceae,correct,T,0,1,VU,T,1,confident,2800,1,10624,32,1,present,absent,absent,absent,0.29462982,0.097515346,0,0,0.607854834,0.027424948,0.090088648,0.207448975,0.327100758,0.347936671,0,0,8.26E-06,0.000371258,0.007121961,0.060471889,0.115582568,0.368127392,0.342553156,0.105763521,8.26E-06,0.000379513,103.0727898,5.656854249,0,threatened,0.513393944,0.44656563,0.58166208
503120-wcs,77095797-1,Cibirhiza spiculata,Cibirhiza,spiculata,Apocynaceae,correct,T,0,1,EN,T,1,confident,523.5,1,15,8,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,3.872983346,2.828427125,0,threatened,0.704705647,0.639249998,0.774617469
1041573-az,195256-1,Cirsium dender,Cirsium,dender,Asteraceae,over,T,2,0,LC,NT,0,confident,2475,5,85676,20,1,present,absent,absent,absent,0.228606144,0.452527242,0.006237675,0.00219719,0.310431748,0.030129344,0.093956595,0.512130646,0.255096647,0.108686769,0.002411834,0.011037578,0.088220421,0.142119247,0.146094862,0.176396499,0.137481404,0.170369101,0.099886923,0.025982129,0.101669833,0.243789081,292.7046293,4.472135955,0.078978953,over,0.714260227,0.642985045,0.774025765
1041672-az,195311-1,Cirsium englerianum,Cirsium,englerianum,Asteraceae,over,T,2,0,LC,NT,0,confident,2030,6,90918,24,1,present,absent,absent,present,0.280055166,0.398164451,0.006710609,0.001909327,0.313160447,0.033748967,0.105905819,0.452570655,0.27508323,0.13269133,0.002142085,0.010757744,0.052378136,0.106885622,0.122588449,0.18345966,0.163038327,0.210767362,0.117566096,0.030416519,0.065277966,0.172163588,301.5261183,4.898979486,0.081918307,over,0.56761826,0.494852057,0.63691669
1042519-az,195964-1,Cirsium schimperi,Cirsium,schimperi,Asteraceae,over,T,2,0,LC,NT,0,confident,2550,7,141573,148,1,present,present,absent,absent,0.227047053,0.377411953,0.004860925,0,0.390680069,0.028557632,0.072140775,0.400574407,0.311263969,0.187463217,9.93E-05,0.000146202,0.060967236,0.096616295,0.116258555,0.175699525,0.157203502,0.240446959,0.12532871,0.027233758,0.061212695,0.15782899,376.2618769,12.16552506,0.069720334,over,0.714255791,0.642985045,0.774025765
1042616-az,196055-1,Cirsium straminispinum,Cirsium,straminispinum,Asteraceae,correct,T,0,1,EN,T,1,confident,2290,3,36,8,0,absent,absent,absent,absent,0.217310611,0.512669559,0.012633848,0,0.257385982,0.033192621,0.077217654,0.502087307,0.272327318,0.115175099,0.000265737,0.002254414,0.047857791,0.103351827,0.145934578,0.222684966,0.211509821,0.210738402,0.043906066,0.011496397,0.050377942,0.15372977,6,2.828427125,0.11240039,threatened,0.714255791,0.642985045,0.774025765
483619-wcs,988803-1,Cladostigma nigistiae,Cladostigma,nigistiae,Convolvulaceae,correct,T,0,1,EN,T,1,confident,1095,1,1412,12,1,present,present,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,37.57658846,3.464101615,0.148999813,threatened,0.664585134,0.589839572,0.73924826
343851-wcs,77073032-1,Clinopodium paradoxum,Clinopodium,paradoxum,Lamiaceae,over,T,2,0,LC,NT,0,low_confidence,2425,11,346161,320,1,present,present,absent,present,0.219873365,0.532308087,0.003200291,0.000821843,0.243796414,0.021457583,0.063024642,0.527420683,0.272727647,0.115369444,0.000922014,0.004630436,0.050230455,0.152815091,0.165911838,0.193147109,0.164988567,0.174374436,0.076279916,0.016700138,0.055782905,0.208597995,588.354485,17.88854382,0.056571114,over,0.455041123,0.382477051,0.53599135
533564-wcs,77200982-1,Coleus abyssinicus,Coleus,abyssinicus,Lamiaceae,correct,NT,0,1,LC,NT,0,confident,1900,10,309232,172,1,present,absent,absent,present,0.223969154,0.51529155,0.00623712,0.00098167,0.253520505,0.029571993,0.079604424,0.513021451,0.269272081,0.108530051,0.001158119,0.005614211,0.03604207,0.138311332,0.154144719,0.20683853,0.174070151,0.188149087,0.07787916,0.017792621,0.0428144,0.181125732,556.0863242,13.11487705,0.078975442,not_threatened,0.336977134,0.270576868,0.405647585
45938-wcs,445999-1,Coleus garckeanus,Coleus,garckeanus,Lamiaceae,over,T,2,0,LC,NT,0,low_confidence,2225,9,171344,124,1,present,present,absent,absent,0.254651013,0.429349049,0.004558118,0,0.31144182,0.025766303,0.073855923,0.446818426,0.300874381,0.152684966,9.59E-05,0.000813496,0.05893954,0.115598685,0.136897367,0.181439303,0.16854427,0.213507901,0.101620061,0.022543486,0.059848926,0.175447611,413.9371933,11.13552873,0.067513834,over,0.435681419,0.371847059,0.522197431
533227-wcs,77201176-1,Coleus recurvata,Coleus,recurvata,Lamiaceae,correct,T,0,1,VU,T,1,confident,1700,3,50566,26,1,present,absent,absent,absent,0.214108637,0.587242442,0,0.003077411,0.195571509,0.018913432,0.068929302,0.57697531,0.277874192,0.057307764,0.003200735,0.015201675,0.104558541,0.172144886,0.186647762,0.215550168,0.153873257,0.119910123,0.027781831,0.001131022,0.122960951,0.295105837,224.8688507,5.099019514,0,threatened,0.697628952,0.63798844,0.765874013
